Variable_A,Variable_B,TimeWindow,n,df,r,CI_95%,p_val,p_adj,is_significant
Asparagine,IL-12(p70),delta_time3_vs_time1,30,27,-0.026100373,"[-0.39, 0.34]",0.89309039,0.998056353,FALSE
Threonine,IL-11,delta_time2_vs_time1,30,27,-0.026462018,"[-0.39, 0.34]",0.891617626,0.999017505,FALSE
Linoleic Acid,IL-11,delta_time2_vs_time1,30,27,-0.026463141,"[-0.39, 0.34]",0.89161305,0.999017505,FALSE
Decanoic acid,IL-11,delta_time3_vs_time1,30,27,-0.026549797,"[-0.39, 0.34]",0.891260205,0.998056353,FALSE
Arachidonic acid.1,gp130/sIL-6Rb,delta_time2_vs_time1,30,27,-0.026742635,"[-0.39, 0.34]",0.890475081,0.999017505,FALSE
Lactic Acid.1,TWEAK/TNFSF12,delta_time2_vs_time1,30,27,-0.026754901,"[-0.39, 0.34]",0.890425144,0.999017505,FALSE
Methionine,BAFF/TNFSF13B,delta_time2_vs_time1,30,27,-0.02676596,"[-0.39, 0.34]",0.890380123,0.999017505,FALSE
Valine,Pentraxin-3,delta_time2_vs_time1,30,27,-0.026826424,"[-0.39, 0.34]",0.890133972,0.999017505,FALSE
Palmitic Acid,MMP-2,delta_time2_vs_time1,30,27,-0.026861881,"[-0.39, 0.34]",0.889989634,0.999017505,FALSE
Glutamine [-H2O],Chitinase 3-like1,delta_time3_vs_time1,30,27,-0.026923353,"[-0.39, 0.34]",0.889739397,0.998056353,FALSE
L-(+)-Erythrulose,IL-35,delta_time2_vs_time1,30,27,-0.026954847,"[-0.39, 0.34]",0.889611195,0.999017505,FALSE
"2,3-Butanediol",IL-12(p40),delta_time3_vs_time1,30,27,-0.02716958,"[-0.39, 0.34]",0.888737173,0.998056353,FALSE
N-Acetylglutamine,IFN-y,delta_time2_vs_time1,30,27,-0.027184451,"[-0.39, 0.34]",0.888676646,0.999017505,FALSE
L-Norvaline,IL-20,delta_time2_vs_time1,30,27,-0.027217688,"[-0.39, 0.34]",0.888541377,0.999017505,FALSE
1-Heptadecanol,Chitinase 3-like1,delta_time2_vs_time1,30,27,-0.027298131,"[-0.39, 0.34]",0.888213992,0.999017505,FALSE
1H-Indole-3-Acetic Acid,IL-26,delta_time3_vs_time1,30,27,-0.027361297,"[-0.39, 0.34]",0.887956938,0.998056353,FALSE
Palmitic Acid,sTNF-R2,delta_time3_vs_time1,30,27,-0.02739456,"[-0.39, 0.34]",0.887821577,0.998056353,FALSE
Methyl galactoside,IFN-y,delta_time2_vs_time1,30,27,-0.027742501,"[-0.39, 0.34]",0.88640585,0.999017505,FALSE
Cholesterol,IL-12(p40),delta_time2_vs_time1,30,27,-0.027931958,"[-0.39, 0.34]",0.885635117,0.999017505,FALSE
1-Monopalmitin,IL-19,delta_time3_vs_time1,30,27,-0.028097275,"[-0.39, 0.34]",0.88496267,0.998056353,FALSE
Tryptophan,IL-28A/IFN-lambda2,delta_time3_vs_time1,30,27,-0.028223167,"[-0.39, 0.34]",0.884450645,0.998056353,FALSE
"Ethanolamine, 2TMS",sTNF-R1,delta_time3_vs_time1,30,27,-0.028255008,"[-0.39, 0.34]",0.884321147,0.998056353,FALSE
Stearic Acid,IL-28A/IFN-lambda2,delta_time2_vs_time1,30,27,-0.02837542,"[-0.39, 0.34]",0.883831461,0.999017505,FALSE
Cholesterol,IL-19,delta_time2_vs_time1,30,27,-0.028442535,"[-0.39, 0.34]",0.883558542,0.999017505,FALSE
Aminomalonic acid,APRIL/TNFSF13,delta_time2_vs_time1,30,27,-0.028679723,"[-0.39, 0.34]",0.882594125,0.999017505,FALSE
Citric acid,Osteocalcin,delta_time2_vs_time1,30,27,-0.028776816,"[-0.39, 0.34]",0.882199388,0.999017505,FALSE
L-Aspartic acid,IL-29/IFN-lambda1,delta_time2_vs_time1,30,27,-0.02878447,"[-0.39, 0.34]",0.88216827,0.999017505,FALSE
Ornithine,MMP-2,delta_time3_vs_time1,30,27,-0.028829858,"[-0.39, 0.34]",0.881983755,0.998056353,FALSE
L-Alanine,IL-12(p70),delta_time3_vs_time1,30,27,-0.028866353,"[-0.39, 0.34]",0.881835395,0.998056353,FALSE
Dodecanoic acid,IL-28A/IFN-lambda2,delta_time3_vs_time1,30,27,-0.028896964,"[-0.39, 0.34]",0.881710957,0.998056353,FALSE
"D-Arabinose, tetrakis",sIL-6Ra,delta_time2_vs_time1,30,27,-0.028901988,"[-0.39, 0.34]",0.881690536,0.999017505,FALSE
Threonine,TWEAK/TNFSF12,delta_time2_vs_time1,30,27,-0.028990611,"[-0.39, 0.34]",0.881330292,0.999017505,FALSE
Ornithine,Osteocalcin,delta_time3_vs_time1,30,27,-0.029009167,"[-0.39, 0.34]",0.881254867,0.998056353,FALSE
Arachidonic acid,IL-20,delta_time2_vs_time1,30,27,-0.029370519,"[-0.39, 0.34]",0.879786261,0.999017505,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,IL-11,delta_time3_vs_time1,30,27,-0.029455185,"[-0.39, 0.34]",0.87944222,0.998056353,FALSE
Indole-3-Latic Acid,MMP-2,delta_time3_vs_time1,30,27,-0.029461851,"[-0.39, 0.34]",0.879415131,0.998056353,FALSE
Palmitelaidic acid,IL-19,delta_time2_vs_time1,30,27,-0.02947448,"[-0.39, 0.34]",0.879363817,0.999017505,FALSE
Indole-3-Propionic Acid,IL-26,delta_time2_vs_time1,30,27,-0.029593892,"[-0.39, 0.34]",0.878878625,0.999017505,FALSE
1H-Indole-3-Acetic Acid,gp130/sIL-6Rb,delta_time2_vs_time1,30,27,-0.02973718,"[-0.39, 0.34]",0.878296481,0.999017505,FALSE
1-Monopalmitin,IFN-y,delta_time3_vs_time1,30,27,-0.02978708,"[-0.39, 0.34]",0.878093762,0.998056353,FALSE
L-Rhamnose,Pentraxin-3,delta_time2_vs_time1,30,27,-0.029865017,"[-0.39, 0.34]",0.877777159,0.999017505,FALSE
Glycine,APRIL/TNFSF13,delta_time3_vs_time1,30,27,-0.0300067,"[-0.39, 0.34]",0.877201652,0.998056353,FALSE
Arachidonic acid,IL-12(p70),delta_time2_vs_time1,30,27,-0.030013611,"[-0.39, 0.34]",0.87717358,0.999017505,FALSE
Oleic Acid,MMP-1,delta_time3_vs_time1,30,27,-0.030133592,"[-0.39, 0.34]",0.876686273,0.998056353,FALSE
Oxalic acid,Chitinase 3-like1,delta_time2_vs_time1,30,27,-0.030538257,"[-0.39, 0.34]",0.875043042,0.999017505,FALSE
Glyceric acid,IL-12(p70),delta_time3_vs_time1,30,27,-0.030622211,"[-0.39, 0.34]",0.87470219,0.998056353,FALSE
Dodecanoic acid,sCD30/TNFRSF8,delta_time3_vs_time1,30,27,-0.030650691,"[-0.39, 0.34]",0.874586568,0.998056353,FALSE
L-(+)-Erythrulose,Pentraxin-3,delta_time2_vs_time1,30,27,-0.030753933,"[-0.39, 0.34]",0.874167451,0.999017505,FALSE
Phenylalanine,IL-20,delta_time3_vs_time1,30,27,-0.030851516,"[-0.39, 0.34]",0.873771331,0.998056353,FALSE
N-Acetylglutamine,IL-11,delta_time3_vs_time1,30,27,-0.03092285,"[-0.39, 0.34]",0.873481786,0.998056353,FALSE
Arginine [-NH3],Chitinase 3-like1,delta_time2_vs_time1,30,27,-0.030963181,"[-0.39, 0.34]",0.87331809,0.999017505,FALSE
Palmitelaidic acid,IL-29/IFN-lambda1,delta_time3_vs_time1,30,27,-0.031226907,"[-0.39, 0.34]",0.872247798,0.998056353,FALSE
L-Alanine,MMP-3,delta_time3_vs_time1,30,27,-0.031428095,"[-0.39, 0.34]",0.871431454,0.998056353,FALSE
Lactic Acid,sTNF-R1,delta_time2_vs_time1,30,27,-0.031552878,"[-0.39, 0.34]",0.870925194,0.999017505,FALSE
alpha-D-Glucopyranoside,IL-29/IFN-lambda1,delta_time2_vs_time1,30,27,-0.031564464,"[-0.39, 0.34]",0.870878191,0.999017505,FALSE
Doconexent,gp130/sIL-6Rb,delta_time2_vs_time1,30,27,-0.03160286,"[-0.39, 0.34]",0.870722429,0.999017505,FALSE
L-Alanine,BAFF/TNFSF13B,delta_time3_vs_time1,30,27,-0.031770955,"[-0.39, 0.34]",0.870040555,0.998056353,FALSE
2-Aminoadipic acid,Pentraxin-3,delta_time2_vs_time1,30,27,-0.031797042,"[-0.39, 0.34]",0.869934741,0.999017505,FALSE
Glutamic Acid,gp130/sIL-6Rb,delta_time2_vs_time1,30,27,-0.031800343,"[-0.39, 0.34]",0.869921352,0.999017505,FALSE
Methyl galactoside,sCD163,delta_time2_vs_time1,30,27,-0.031896966,"[-0.39, 0.34]",0.869529454,0.999017505,FALSE
Glycerol-3-P,BAFF/TNFSF13B,delta_time3_vs_time1,30,27,-0.031978921,"[-0.39, 0.34]",0.869197075,0.998056353,FALSE
Palmitelaidic acid,Pentraxin-3,delta_time3_vs_time1,30,27,-0.032040056,"[-0.39, 0.34]",0.868949146,0.998056353,FALSE
beta-D-Xylopyranose,MMP-3,delta_time3_vs_time1,30,27,-0.032076904,"[-0.39, 0.34]",0.868799716,0.998056353,FALSE
Lysine,IL-19,delta_time3_vs_time1,30,27,-0.032370492,"[-0.39, 0.34]",0.867609299,0.998056353,FALSE
L-Aspartic acid,sTNF-R2,delta_time2_vs_time1,30,27,-0.032374662,"[-0.39, 0.34]",0.867592391,0.999017505,FALSE
Decanoic acid,gp130/sIL-6Rb,delta_time2_vs_time1,30,27,-0.032378858,"[-0.39, 0.34]",0.867575379,0.999017505,FALSE
DL-Ornithine,IL-12(p70),delta_time2_vs_time1,30,27,-0.032386522,"[-0.39, 0.34]",0.867544308,0.999017505,FALSE
1-Heptadecanol,IL-19,delta_time3_vs_time1,30,27,-0.032392472,"[-0.39, 0.34]",0.867520187,0.998056353,FALSE
DL-Ornithine,sTNF-R2,delta_time2_vs_time1,30,27,-0.032512599,"[-0.39, 0.34]",0.867033192,0.999017505,FALSE
Alanine,BAFF/TNFSF13B,delta_time2_vs_time1,30,27,-0.032531277,"[-0.39, 0.34]",0.866957479,0.999017505,FALSE
Methionine,gp130/sIL-6Rb,delta_time2_vs_time1,30,27,-0.032538251,"[-0.39, 0.34]",0.866929208,0.999017505,FALSE
Glyceric acid,IL-11,delta_time3_vs_time1,30,27,-0.032540845,"[-0.39, 0.34]",0.866918693,0.998056353,FALSE
3-OH-Butanoic Acid,gp130/sIL-6Rb,delta_time3_vs_time1,30,27,-0.032588897,"[-0.39, 0.34]",0.86672391,0.998056353,FALSE
Doconexent,IL-19,delta_time3_vs_time1,30,27,-0.032680263,"[-0.39, 0.34]",0.866353567,0.998056353,FALSE
D-(-)-Ribofuranose,Osteopontin,delta_time3_vs_time1,30,27,-0.032828033,"[-0.39, 0.34]",0.86575466,0.998056353,FALSE
Alanine,MMP-1,delta_time2_vs_time1,30,27,-0.032969297,"[-0.39, 0.34]",0.865182188,0.999017505,FALSE
Glycine,sCD163,delta_time3_vs_time1,30,27,-0.033006001,"[-0.39, 0.34]",0.865033453,0.998056353,FALSE
Doconexent,IL-20,delta_time3_vs_time1,30,27,-0.033009791,"[-0.39, 0.34]",0.865018097,0.998056353,FALSE
1-Monooleoylglycerol,Pentraxin-3,delta_time2_vs_time1,30,27,-0.03301375,"[-0.39, 0.34]",0.865002056,0.999017505,FALSE
Dodecanoic acid,Osteopontin,delta_time3_vs_time1,30,27,-0.033068559,"[-0.39, 0.34]",0.864779967,0.998056353,FALSE
Indole-3-Propionic Acid,TSLP,delta_time2_vs_time1,30,27,-0.033208077,"[-0.39, 0.34]",0.864214682,0.999017505,FALSE
Alanine,IL-12(p40),delta_time3_vs_time1,30,27,-0.033313622,"[-0.39, 0.34]",0.863787089,0.998056353,FALSE
Valine,BAFF/TNFSF13B,delta_time2_vs_time1,30,27,-0.033399964,"[-0.40, 0.34]",0.863437321,0.999017505,FALSE
Glutamic Acid,BAFF/TNFSF13B,delta_time3_vs_time1,30,27,-0.033541416,"[-0.40, 0.34]",0.862864359,0.998056353,FALSE
Ascorbic Acid,TWEAK/TNFSF12,delta_time2_vs_time1,30,27,-0.033694167,"[-0.40, 0.34]",0.862245709,0.999017505,FALSE
Glycerol-3-P,IL-35,delta_time2_vs_time1,30,27,-0.033730351,"[-0.40, 0.34]",0.862099171,0.999017505,FALSE
Lactic Acid.1,Pentraxin-3,delta_time3_vs_time1,30,27,-0.033885111,"[-0.40, 0.34]",0.861472484,0.998056353,FALSE
"Ethanolamine, 2TMS",MMP-3,delta_time2_vs_time1,30,27,-0.033998561,"[-0.40, 0.34]",0.861013129,0.999017505,FALSE
Alanine,IL-26,delta_time3_vs_time1,30,27,-0.03408081,"[-0.40, 0.34]",0.860680131,0.998056353,FALSE
Valine,Pentraxin-3,delta_time3_vs_time1,30,27,-0.034152,"[-0.40, 0.34]",0.86039193,0.998056353,FALSE
Lactic Acid.1,sIL-6Ra,delta_time2_vs_time1,30,27,-0.034249237,"[-0.40, 0.34]",0.859998308,0.999017505,FALSE
L-Aspartic acid,IL-11,delta_time3_vs_time1,30,27,-0.034482233,"[-0.40, 0.34]",0.859055257,0.998056353,FALSE
L-Rhamnose,sCD30/TNFRSF8,delta_time2_vs_time1,30,27,-0.034650433,"[-0.40, 0.34]",0.858374586,0.999017505,FALSE
Palmitic Acid,gp130/sIL-6Rb,delta_time2_vs_time1,30,27,-0.034661472,"[-0.40, 0.34]",0.858329915,0.999017505,FALSE
Arachidonic acid,BAFF/TNFSF13B,delta_time2_vs_time1,30,27,-0.034680248,"[-0.40, 0.34]",0.858253939,0.999017505,FALSE
"(R*,R*)-2,3-Dihydroxybutanoic acid",Osteopontin,delta_time2_vs_time1,30,27,-0.034756138,"[-0.40, 0.34]",0.857946869,0.999017505,FALSE
Lactic Acid.1,gp130/sIL-6Rb,delta_time2_vs_time1,30,27,-0.035037307,"[-0.40, 0.34]",0.856809364,0.999017505,FALSE
Aminomalonic acid,IL-26,delta_time2_vs_time1,30,27,-0.035046188,"[-0.40, 0.34]",0.856773439,0.999017505,FALSE
Doconexent,IL-10,delta_time3_vs_time1,30,27,-0.035052641,"[-0.40, 0.34]",0.856747333,0.998056353,FALSE
alpha-D-Glucopyranoside,IL-10,delta_time2_vs_time1,30,27,-0.035364193,"[-0.40, 0.34]",0.855487253,0.999017505,FALSE
Diethanolamine,TSLP,delta_time3_vs_time1,30,27,-0.0356365,"[-0.40, 0.34]",0.854386186,0.998056353,FALSE
2-OH-Butanoic Acid,IFN-a2,delta_time2_vs_time1,30,27,-0.035692754,"[-0.40, 0.34]",0.854158755,0.999017505,FALSE
Methionine,gp130/sIL-6Rb,delta_time3_vs_time1,30,27,-0.035695039,"[-0.40, 0.34]",0.854149517,0.998056353,FALSE
L-Rhamnose,sCD163,delta_time2_vs_time1,30,27,-0.036011537,"[-0.40, 0.33]",0.85287017,0.999017505,FALSE
"2,3,4-Trihydroxybutyric acid",TSLP,delta_time3_vs_time1,30,27,-0.036012869,"[-0.40, 0.33]",0.852864786,0.998056353,FALSE
Arginine [-NH3],IL-19,delta_time3_vs_time1,30,27,-0.036188209,"[-0.40, 0.33]",0.85215618,0.998056353,FALSE
L-Norvaline,sTNF-R2,delta_time3_vs_time1,30,27,-0.0362944,"[-0.40, 0.33]",0.851727084,0.998056353,FALSE
Methyl galactoside,IL-28A/IFN-lambda2,delta_time2_vs_time1,30,27,-0.036335939,"[-0.40, 0.33]",0.851559248,0.999017505,FALSE
Palmitelaidic acid,MMP-3,delta_time2_vs_time1,30,27,-0.036368361,"[-0.40, 0.33]",0.851428247,0.999017505,FALSE
2-Aminoheptanedioic acid,sIL-6Ra,delta_time2_vs_time1,30,27,-0.036403493,"[-0.40, 0.33]",0.851286306,0.999017505,FALSE
Dodecanoic acid,IL-11,delta_time2_vs_time1,30,27,-0.03683109,"[-0.40, 0.33]",0.849559069,0.999017505,FALSE
D-(-)-Ribofuranose,IFN-a2,delta_time2_vs_time1,30,27,-0.036882634,"[-0.40, 0.33]",0.849350906,0.999017505,FALSE
Proline,APRIL/TNFSF13,delta_time3_vs_time1,30,27,-0.036909745,"[-0.40, 0.33]",0.849241424,0.998056353,FALSE
Ascorbic Acid,IL-19,delta_time3_vs_time1,30,27,-0.036985468,"[-0.40, 0.33]",0.848935639,0.998056353,FALSE
beta-Alanine,IL-26,delta_time3_vs_time1,30,27,-0.037017909,"[-0.40, 0.33]",0.848804644,0.998056353,FALSE
Glutamic Acid,IL-19,delta_time3_vs_time1,30,27,-0.037039997,"[-0.40, 0.33]",0.848715453,0.998056353,FALSE
Glycine,IL-12(p70),delta_time3_vs_time1,30,27,-0.037146479,"[-0.40, 0.33]",0.848285517,0.998056353,FALSE
2-Aminoadipic acid,IFN-a2,delta_time3_vs_time1,30,27,-0.037403798,"[-0.40, 0.33]",0.847246735,0.998056353,FALSE
Proline,gp130/sIL-6Rb,delta_time2_vs_time1,30,27,-0.037446432,"[-0.40, 0.33]",0.847074646,0.999017505,FALSE
Glutamine [-H2O],MMP-1,delta_time3_vs_time1,30,27,-0.037594941,"[-0.40, 0.33]",0.84647526,0.998056353,FALSE
Proline,sTNF-R2,delta_time3_vs_time1,30,27,-0.037624819,"[-0.40, 0.33]",0.846354683,0.998056353,FALSE
L-Aspartic acid,sIL-6Ra,delta_time3_vs_time1,30,27,-0.037629405,"[-0.40, 0.33]",0.846336175,0.998056353,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,IL-10,delta_time3_vs_time1,30,27,-0.037651616,"[-0.40, 0.33]",0.846246543,0.998056353,FALSE
Nonanoic acid,IL-11,delta_time2_vs_time1,30,27,-0.037900119,"[-0.40, 0.33]",0.84524382,0.999017505,FALSE
2-Aminoadipic acid,MMP-2,delta_time3_vs_time1,30,27,-0.037902179,"[-0.40, 0.33]",0.845235506,0.998056353,FALSE
Ascorbic Acid,BAFF/TNFSF13B,delta_time3_vs_time1,30,27,-0.038143068,"[-0.40, 0.33]",0.844263737,0.998056353,FALSE
beta-D-Xylopyranose,sTNF-R1,delta_time2_vs_time1,30,27,-0.038145806,"[-0.40, 0.33]",0.84425269,0.999017505,FALSE
Glutamic Acid,IL-35,delta_time2_vs_time1,30,27,-0.03820036,"[-0.40, 0.33]",0.844032646,0.999017505,FALSE
Methyl galactoside,sCD30/TNFRSF8,delta_time2_vs_time1,30,27,-0.038258165,"[-0.40, 0.33]",0.843799501,0.999017505,FALSE
"11-Eicosenoic acid, (E)-",IL-26,delta_time3_vs_time1,30,27,-0.0382743,"[-0.40, 0.33]",0.843734426,0.998056353,FALSE
Stearic Acid,MMP-3,delta_time2_vs_time1,30,27,-0.038329188,"[-0.40, 0.33]",0.84351306,0.999017505,FALSE
Ascorbic Acid,sCD30/TNFRSF8,delta_time2_vs_time1,30,27,-0.038456726,"[-0.40, 0.33]",0.842998739,0.999017505,FALSE
1-Monopalmitin,sTNF-R1,delta_time3_vs_time1,30,27,-0.038555878,"[-0.40, 0.33]",0.842598937,0.998056353,FALSE
Citric acid,sIL-6Ra,delta_time2_vs_time1,30,27,-0.038844682,"[-0.40, 0.33]",0.841434626,0.999017505,FALSE
Cysteine,IL-26,delta_time3_vs_time1,30,27,-0.038862118,"[-0.40, 0.33]",0.841364346,0.998056353,FALSE
"11-Eicosenoic acid, (E)-",IL-26,delta_time2_vs_time1,30,27,-0.038875203,"[-0.40, 0.33]",0.841311599,0.999017505,FALSE
Phenylalanine,TSLP,delta_time3_vs_time1,30,27,-0.038896807,"[-0.40, 0.33]",0.841224522,0.998056353,FALSE
Glyceraldehyde-3-P(MOX),TSLP,delta_time3_vs_time1,30,27,-0.03890924,"[-0.40, 0.33]",0.841174408,0.998056353,FALSE
Asparagine,IL-12(p40),delta_time3_vs_time1,30,27,-0.038935699,"[-0.40, 0.33]",0.84106776,0.998056353,FALSE
Palmitic Acid,Osteocalcin,delta_time2_vs_time1,30,27,-0.038997185,"[-0.40, 0.33]",0.840819946,0.999017505,FALSE
beta-D-Xylopyranose,IL-12(p70),delta_time2_vs_time1,30,27,-0.03908707,"[-0.40, 0.33]",0.840457697,0.999017505,FALSE
Glycine,MMP-1,delta_time2_vs_time1,30,27,-0.039092058,"[-0.40, 0.33]",0.840437594,0.999017505,FALSE
2-Aminoheptanedioic acid,gp130/sIL-6Rb,delta_time3_vs_time1,30,27,-0.039107761,"[-0.40, 0.33]",0.840374313,0.998056353,FALSE
N-Acetylglutamine,MMP-2,delta_time2_vs_time1,30,27,-0.039195538,"[-0.40, 0.33]",0.840020596,0.999017505,FALSE
2-Aminoheptanedioic acid,gp130/sIL-6Rb,delta_time2_vs_time1,30,27,-0.039294495,"[-0.40, 0.33]",0.839621864,0.999017505,FALSE
Ascorbic Acid,sCD30/TNFRSF8,delta_time3_vs_time1,30,27,-0.039418533,"[-0.40, 0.33]",0.839122127,0.998056353,FALSE
Palmitic Acid,sCD30/TNFRSF8,delta_time2_vs_time1,30,27,-0.039468397,"[-0.40, 0.33]",0.838921248,0.999017505,FALSE
1-Monooleoylglycerol,IL-11,delta_time3_vs_time1,30,27,-0.039496008,"[-0.40, 0.33]",0.838810019,0.998056353,FALSE
Glutamic Acid,MMP-2,delta_time2_vs_time1,30,27,-0.039538151,"[-0.40, 0.33]",0.838640256,0.999017505,FALSE
Butanoic acid,sTNF-R2,delta_time2_vs_time1,30,27,-0.039783617,"[-0.40, 0.33]",0.837651598,0.999017505,FALSE
Methionine,IFN-a2,delta_time3_vs_time1,30,27,-0.039811292,"[-0.40, 0.33]",0.837540147,0.998056353,FALSE
Ascorbic Acid,IL-10,delta_time2_vs_time1,30,27,-0.039858879,"[-0.40, 0.33]",0.837348513,0.999017505,FALSE
Methionine,APRIL/TNFSF13,delta_time2_vs_time1,30,27,-0.039872291,"[-0.40, 0.33]",0.837294507,0.999017505,FALSE
Serine,IL-26,delta_time3_vs_time1,30,27,-0.040078976,"[-0.40, 0.33]",0.836462304,0.998056353,FALSE
N-Acetylglutamine,sCD163,delta_time2_vs_time1,30,27,-0.040141941,"[-0.40, 0.33]",0.836208815,0.999017505,FALSE
Tryptophan,IL-12(p70),delta_time3_vs_time1,30,27,-0.040233283,"[-0.40, 0.33]",0.835841112,0.998056353,FALSE
2-OH-Butanoic Acid,IL-20,delta_time2_vs_time1,30,27,-0.040296061,"[-0.40, 0.33]",0.835588416,0.999017505,FALSE
"11-Eicosenoic acid, (E)-",MMP-1,delta_time2_vs_time1,30,27,-0.040310329,"[-0.40, 0.33]",0.835530986,0.999017505,FALSE
beta-Alanine,MMP-3,delta_time2_vs_time1,30,27,-0.040489231,"[-0.40, 0.33]",0.834810957,0.999017505,FALSE
Glyceraldehyde-3-P(MOX),Osteopontin,delta_time2_vs_time1,30,27,-0.040491652,"[-0.40, 0.33]",0.834801215,0.999017505,FALSE
Palmitelaidic acid,IFN-y,delta_time2_vs_time1,30,27,-0.040536374,"[-0.40, 0.33]",0.834621242,0.999017505,FALSE
Proline,Chitinase 3-like1,delta_time3_vs_time1,30,27,-0.040627022,"[-0.40, 0.33]",0.834256477,0.998056353,FALSE
Leucine,IL-20,delta_time2_vs_time1,30,27,-0.040689564,"[-0.40, 0.33]",0.834004831,0.999017505,FALSE
Arachidonic acid,BAFF/TNFSF13B,delta_time3_vs_time1,30,27,-0.04088776,"[-0.40, 0.33]",0.833207464,0.998056353,FALSE
"D-Arabinose, tetrakis",sTNF-R1,delta_time2_vs_time1,30,27,-0.041034666,"[-0.40, 0.33]",0.832616552,0.999017505,FALSE
beta-D-Xylopyranose,IFN-y,delta_time2_vs_time1,30,27,-0.041038768,"[-0.40, 0.33]",0.832600052,0.999017505,FALSE
L-Proline,sIL-6Ra,delta_time3_vs_time1,30,27,-0.041127942,"[-0.40, 0.33]",0.832241404,0.998056353,FALSE
Proline,Osteopontin,delta_time2_vs_time1,30,27,-0.041323782,"[-0.40, 0.33]",0.831453872,0.999017505,FALSE
Cysteine,IL-12(p70),delta_time3_vs_time1,30,27,-0.041652837,"[-0.40, 0.33]",0.830131,0.998056353,FALSE
Tyrosine,sIL-6Ra,delta_time3_vs_time1,30,27,-0.041887257,"[-0.40, 0.33]",0.829188855,0.998056353,FALSE
Methyl galactoside,Chitinase 3-like1,delta_time3_vs_time1,30,27,-0.041975268,"[-0.40, 0.33]",0.828835197,0.998056353,FALSE
Glycerol-3-P,IL-29/IFN-lambda1,delta_time2_vs_time1,30,27,-0.041979691,"[-0.40, 0.33]",0.828817424,0.999017505,FALSE
Lysine,TSLP,delta_time3_vs_time1,30,27,-0.042062064,"[-0.40, 0.33]",0.828486451,0.998056353,FALSE
"9-Hexadecenoic acid, (Z)-",IL-10,delta_time2_vs_time1,30,27,-0.04210451,"[-0.40, 0.33]",0.828315918,0.999017505,FALSE
Serine,sCD30/TNFRSF8,delta_time2_vs_time1,30,27,-0.042218489,"[-0.40, 0.33]",0.827858018,0.999017505,FALSE
L-Norvaline,MMP-1,delta_time3_vs_time1,30,27,-0.042221304,"[-0.40, 0.33]",0.827846709,0.998056353,FALSE
2-Aminoheptanedioic acid,IL-28A/IFN-lambda2,delta_time3_vs_time1,30,27,-0.042232764,"[-0.40, 0.33]",0.827800673,0.998056353,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,TSLP,delta_time2_vs_time1,30,27,-0.042254507,"[-0.40, 0.33]",0.827713333,0.999017505,FALSE
Ethyl alpha-D-glucopyranoside,sCD30/TNFRSF8,delta_time3_vs_time1,30,27,-0.042304736,"[-0.40, 0.33]",0.827511569,0.998056353,FALSE
Alanine,Pentraxin-3,delta_time3_vs_time1,30,27,-0.042465492,"[-0.40, 0.33]",0.826865904,0.998056353,FALSE
Campesterol,IL-29/IFN-lambda1,delta_time2_vs_time1,30,27,-0.042495108,"[-0.40, 0.33]",0.826746966,0.999017505,FALSE
Ethyl alpha-D-glucopyranoside,sIL-6Ra,delta_time3_vs_time1,30,27,-0.042524831,"[-0.40, 0.33]",0.826627601,0.998056353,FALSE
Indole-3-Latic Acid,IL-11,delta_time2_vs_time1,30,27,-0.042744988,"[-0.40, 0.33]",0.825743592,0.999017505,FALSE
Lysine,MMP-3,delta_time2_vs_time1,30,27,-0.042927161,"[-0.40, 0.33]",0.825012257,0.999017505,FALSE
1-Heptadecanol,sTNF-R2,delta_time2_vs_time1,30,27,-0.042931184,"[-0.40, 0.33]",0.824996107,0.999017505,FALSE
Valine,IL-10,delta_time2_vs_time1,30,27,-0.043232285,"[-0.40, 0.33]",0.823787657,0.999017505,FALSE
Ethyl alpha-D-glucopyranoside,IL-11,delta_time2_vs_time1,30,27,-0.043236374,"[-0.40, 0.33]",0.823771252,0.999017505,FALSE
Lysine,MMP-1,delta_time3_vs_time1,30,27,-0.04334153,"[-0.40, 0.33]",0.823349308,0.998056353,FALSE
Cysteine,Osteopontin,delta_time2_vs_time1,30,27,-0.043390351,"[-0.40, 0.33]",0.823153429,0.999017505,FALSE
Glycolic acid,BAFF/TNFSF13B,delta_time2_vs_time1,30,27,-0.043592356,"[-0.40, 0.33]",0.822343054,0.999017505,FALSE
Palmitic Acid,TWEAK/TNFSF12,delta_time2_vs_time1,30,27,-0.043683017,"[-0.40, 0.33]",0.821979412,0.999017505,FALSE
L-Aspartic acid,sCD163,delta_time2_vs_time1,30,27,-0.043698818,"[-0.40, 0.33]",0.821916036,0.999017505,FALSE
beta-D-Xylopyranose,sTNF-R2,delta_time3_vs_time1,30,27,-0.043960824,"[-0.40, 0.33]",0.820865349,0.998056353,FALSE
Glyceric acid,BAFF/TNFSF13B,delta_time2_vs_time1,30,27,-0.044071797,"[-0.40, 0.33]",0.820420421,0.999017505,FALSE
Methyl galactoside,MMP-3,delta_time2_vs_time1,30,27,-0.044089054,"[-0.40, 0.33]",0.820351236,0.999017505,FALSE
